Filename,Frame,Time (mins),Period,Period time (mins),length.mm,Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Date,Time,habitat_type,complexity,current_speed,temperature,left_camera,right_camera,Family,Genus,Species,Code,Number,Stage,Activity,Comment
Left (2).MP4,15989,26.5259,60min,0.4199,215.878,1.308,0.87,927.821,16.308,19.773,3.76,-79.389,248.148,-890.49,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,1,AD,Passing,
Left (2).MP4,16129,26.6038,60min,0.4977,276.323,10.282,1.043,2111.903,6.381,39.783,7.286,-161.429,170.377,-2098.82,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Hexagrammidae,Hexagrammos,decagrammus,167110,1,AD,Passing,
Left (2).MP4,16469,26.7929,60min,0.6868,158.562,6.578,2.643,1689.468,34.446,68.67,24.264,932.779,207.677,-1393.232,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,1,AD,Passing,
Left (2).MP4,16792,26.9725,60min,0.8664,299.893,9.45,3.808,1897.844,34.625,78.936,1.297,1078.18,19.556,-1561.716,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,nigrocinctus,166732,1,AD,Passing,
Left (2).MP4,16847,27.0031,60min,0.897,239.305,0.482,0.495,480.802,15.911,8.524,5.097,11.467,-131.307,-462.383,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (2).MP4,24179,31.0805,60min,4.9744,162.864,28.603,1.512,4130.239,15.616,29.579,11.608,-558.125,961.599,-3977.776,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,1,AD,Passing,
Left (2).MP4,24179,31.0805,60min,4.9744,143.228,28.837,2.7,4003.671,13.044,31.752,1.325,-168.571,887.751,-3900.367,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,1,AD,Passing,
Left (2).MP4,24179,31.0805,60min,4.9744,247.008,45.888,0.516,3722.82,17.525,88.358,2.436,-883.866,689.51,-3550.034,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,1,AD,Passing,
Left (3).MP4,409,35.496,60min,9.3899,275.275,5.192,1.007,1876.422,17.043,19.142,4.869,505.282,217.119,-1794.021,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (3).MP4,4232,37.622,60min,11.5159,339.135,3.955,0.639,1202.402,21.361,49.84,6.114,437.759,13.79,-1119.798,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (3).MP4,6859,39.0829,60min,12.9769,291.037,8.721,0.78,2696.405,22.913,5.486,4.216,902.154,536.821,-2483.654,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (3).MP4,7047,39.1875,60min,13.0814,330.62,25.664,1.418,3411.025,14.527,40.545,8.644,-389.86,761.63,-3301.972,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (3).MP4,17306,44.8926,60min,18.7865,317.118,13.24,1.482,2488.33,39.109,86.376,18.089,1431.365,644.198,-1930.8,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left (3).MP4,26227,49.8537,60min,23.7476,69.633,0.913,0.49,820.63,29.783,1.059,6.437,262.746,-311.644,-712.234,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Gobiidae,Rhinogobiops,nicholsii,636877,1,AD,Passing,
Left (4).MP4,3131,54.644,60min,28.538,550.264,5.686,1.32,1662.503,29.893,39.002,21.52,813.695,156.256,-1441.319,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (4).MP4,3493,54.8453,60min,28.7393,306.235,10.981,0.748,2831.416,11.117,21.761,16.061,-431.583,334.339,-2778.285,cliffcove_1,Fiona Francis,26.8,,19-11-14,13:32,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,nigrocinctus,166732,1,AD,Passing,
Left_2.MP4,14222,25.5433,,,,1.364,0.105,1035.802,1.435,,,15.489,-11.536,-1035.622,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape1_start
Left_2.MP4,14312,25.5933,,,,1.364,0.088,1027.861,9.361,,,74.813,-140.418,-1015.473,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape1_end
Left_2.MP4,14579,25.7418,,,,1.364,0.04,1035.568,0.428,,,-0.132,17.003,-1035.429,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape2_start
Left_2.MP4,14669,25.7919,,,,1.429,0.01,1065.171,3.206,,,-15.674,-47.932,-1063.977,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape2_end
Left_2.MP4,14851,25.8931,,,,1.391,0.175,1048.063,0.921,,,6.659,-6.086,-1048.024,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape3_start
Left_2.MP4,14941,25.9431,,,,1.4,0.451,1049.294,6.006,,,26.867,-97.094,-1044.446,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape3_end
Left_2.MP4,29567,34.0768,60min,6.0533,397.49,1.604,0.917,1086.187,21.011,4.212,3.696,-302.454,-245.354,-1013.965,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Hexagrammidae,Hexagrammos,decagrammus,167110,1,AD,Passing,
Left_3.MP4,4227,37.6192,60min,9.5957,246.025,7.009,1.483,2660.506,21.964,10.969,18.572,-579.49,808.93,-2467.41,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,5,AD,Passing,
Left_3.MP4,4227,37.6192,60min,9.5957,259.991,12.275,1.3,3077.764,18.327,24.621,40.93,614.365,747.732,-2921.657,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_3.MP4,8342,39.9076,60min,11.8841,237.088,8.381,1.603,2000.503,22.621,41.082,5.551,-229.607,734.39,-1846.609,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_3.MP4,11820,41.8418,60min,13.8182,236.003,5.075,0.427,1471.245,27.904,47.102,10.219,-604.868,328.973,-1300.182,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_3.MP4,13238,42.6304,60min,14.6068,219.659,9.776,0.251,2914.92,26.725,10.775,42.185,-1040.729,797.051,-2603.527,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_3.MP4,13238,42.6304,60min,14.6068,231.949,14.842,4.906,3321.645,24.627,22.306,36.644,-1046.442,905.977,-3019.518,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_4.MP4,17909,62.8622,60min,34.8387,762.211,3.947,0.744,1486.136,22.295,24.36,1.696,-509.058,242.368,-1375.034,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Squalidae,Squalus,suckleyi,160617,1,AD,Passing,
Left_4.MP4,27976,68.4606,60min,40.4371,83.741,2.665,0.629,1266.387,27.733,9.91,1.223,589.312,0.88,-1120.913,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,1,AD,Passing,
Left_4.MP4,28045,68.499,60min,40.4754,84.058,18.864,1.031,2743.386,35.03,78.055,3.809,1568.157,143.517,-2246.431,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,2,AD,Passing,
Left_6.MP4,22873,100.8913,,,359.049,1.345,0.501,1056.7,7.573,11.546,25.705,-116.702,-75.977,-1047.484,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left_6.MP4,22873,100.8913,,,269.991,1.874,0.241,1065.851,14.9,28.191,36.707,228.861,-150.787,-1030.011,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left_6.MP4,27730,103.5924,,,54.93,11.758,0.462,2155.125,32.416,75.019,19.501,1042.289,-498.313,-1819.309,defenceinshorebioherm_1,Fiona Francis,23.1,,19-09-12,10:40,sponge reef,,,,1047,1046,Gobiidae,Rhinogobiops,nicholsii,636877,1,AD,Passing,
Left (1).MP4,25898,14.4022,,,,1.576,0.498,1129.866,2.284,,,44.967,12.376,-1128.903,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape1_start
Left (1).MP4,25988,14.4522,,,,1.308,1.899,1007.165,4.768,,,76.928,-24.036,-1003.935,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape1_end
Left (1).MP4,26120,14.5256,,,,1.501,0.055,1097.592,0.997,,,17.196,18.155,-1097.307,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape2_start
Left (1).MP4,26210,14.5757,,,,1.528,0.426,1109.476,0.46,,,8.821,11.135,-1109.385,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape2_end
Left (1).MP4,26376,14.668,,,,2.052,0.122,1318.216,3.621,,,-36.686,86.516,-1314.862,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape3_start
Left (1).MP4,26466,14.718,,,,2.054,0.091,1319.164,4.702,,,-108.042,16.538,-1314.628,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape3_end
Left (2).MP4,17786,27.5253,60min,10.5678,239.17,2.506,1.328,1773.859,5.264,9.617,10.019,-36.891,158.51,-1766.377,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (2).MP4,21332,29.4972,60min,12.5397,310.915,4.599,1.021,1465.868,26.292,40.254,22.132,613.977,211.223,-1314.224,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,21332,29.4972,60min,12.5397,322.958,4.682,0.144,1291.984,24.971,56.876,5.042,-531.3,-123.306,-1171.212,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,22906,30.3726,60min,13.4151,324.182,3.845,0.64,1607.351,36.726,6.21,10.451,-851.069,446.718,-1288.295,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,24700,31.3702,60min,14.4127,333.546,3.109,0.691,1483.624,21.401,9.873,1.805,-505.829,192.911,-1381.326,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,26966,32.6304,60min,15.6729,396.036,7.564,2.359,1866.386,11.166,37.43,16.117,342.986,114.021,-1831.053,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Hexagrammidae,Hexagrammos,decagrammus,167110,1,AD,Passing,
Left (2).MP4,29296,33.9261,60min,16.9686,212.186,3.144,1.014,1431.618,28.821,21.532,35.011,-666.984,177.32,-1254.28,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (3).MP4,4433,37.7338,60min,20.7763,303.76,6.204,0.346,2010.415,34.203,1.677,12.148,-1059.755,392.544,-1662.708,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (3).MP4,6991,39.1563,60min,22.1988,94.62,10.917,1.684,2259.227,9.91,37.469,8.134,93.006,-377.538,-2225.516,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Gobiidae,Rhinogobiops,nicholsii,636877,1,AD,Passing,
Left (4).MP4,26626,67.7099,60min,50.7524,584.332,7.762,0.208,1906.3,28.339,49.959,31.967,-776.015,465.438,-1677.84,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (4).MP4,27699,68.3066,60min,51.3491,448.158,3.773,1.38,1182.774,13.67,45.288,0.989,-112.075,-256.076,-1149.269,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (5).MP4,2008,71.6538,60min,54.6963,325.232,1.161,0.867,875.16,21.606,0.68,24.259,-320.643,-32.207,-813.669,defenceinshorebioherm_2,Fiona Francis,25.3,,19-10-30,13:42,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (1).MP4,18462,10.2669,,,,0.845,0.755,765.61,2.516,,,24.048,-15.964,-765.066,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape1_start
Left (1).MP4,18552,10.317,,,,0.912,0.012,802.982,4.901,,,63.801,33.072,-799.759,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape1_end
Left (1).MP4,18787,10.4477,,,,0.908,0.395,800.701,3.619,,,3.122,58.303,-798.57,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape2_start
Left (1).MP4,18877,10.4977,,,,0.876,0.416,779.431,10.232,,,-27.808,143.167,-765.665,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape2_end
Left (1).MP4,19089,10.6156,,,,0.819,0.185,750.351,2.438,,,2.285,-24.465,-749.948,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape3_start
Left (1).MP4,19179,10.6657,,,,0.804,0.081,741.177,2.286,,,-1.163,-22.253,-740.842,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape3_end
Left (1).MP4,25553,14.2103,60min,0.5417,305.978,4.453,0.699,1720.242,8.366,22.983,5.402,-129.355,214.269,-1701.937,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (1).MP4,25553,14.2103,60min,0.5417,266.771,9.217,0.886,2238.334,20.477,37.926,33.143,-536.788,570.082,-2096.904,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (1).MP4,29700,16.5165,60min,2.8478,314.365,2.051,0.172,1505.23,5.611,8.002,0.32,-147.076,5.325,-1498.018,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (1).MP4,30399,16.9052,60min,3.2366,310.977,1.605,1.771,1457.181,4.31,3.319,9.306,-91.32,60.454,-1453.06,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,4788,20.2969,60min,6.6283,902.647,3.265,0.623,1324.657,26.523,14.476,19.961,526.428,-269.783,-1185.246,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Phocidae,Phoca,vitulina,180649,1,AD,Passing,
Left (2).MP4,6104,21.0288,60min,7.3601,318.397,14.229,2.339,2405.385,35.197,86.795,18.808,1358.466,277.059,-1965.626,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (2).MP4,8525,22.3751,60min,8.7065,314.91,4.159,0.579,1880.893,23.985,17.872,17.027,-303.641,701.706,-1718.479,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,8567,22.3985,60min,8.7298,257.546,5.6,0.931,2110.423,23.061,13.549,0.345,-623.678,542.599,-1941.777,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,9883,23.1303,60min,9.4617,506.309,0.65,0.478,545.918,17.865,3.331,6.019,28.719,-164.996,-519.594,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (2).MP4,11646,24.1108,60min,10.4421,203.332,7.912,1.507,2077.565,9.662,41.867,41.497,-319.039,140.726,-2048.094,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,15289,26.1367,60min,12.468,312.146,2.218,0.43,1704.708,8.053,5.236,18.72,-199.196,131.735,-1687.897,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,18160,27.7333,60min,14.0646,75.881,4.89,2.324,2188.384,13.964,15.298,35.11,-437.339,-295.958,-2123.715,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Gobiidae,Rhinogobiops,nicholsii,636877,1,AD,Passing,
Left (2).MP4,21649,29.6735,60min,16.0049,105.324,2.646,0.083,1597.241,9.369,15.552,25.108,-16.744,-259.466,-1575.937,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Bathymasteridae,Ronquilus,jordani,170951,1,AD,Passing,
Left (3).MP4,10272,40.9809,60min,27.3123,356.427,1.904,0.102,1113.37,19.251,15.772,0.604,-288.301,-227.22,-1051.117,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left (3).MP4,22115,47.567,60min,33.8983,444.572,4.483,2.421,1649.124,32.096,9.39,5.486,794.684,-369.177,-1397.068,defenceinshorebioherm_3,Fiona Francis,25.2,,19-11-13,10:56,sponge reef,,,,1049,1048,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (2).MP4,8992,22.6348,,,,1.635,0.377,1155.742,1.917,,,-36.758,23.364,-1154.921,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape1_start
Left (2).MP4,9094,22.6916,,,,1.808,0.248,1224.497,5.511,,,-91.043,-62.438,-1219.511,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape1_end
Left (2).MP4,9272,22.7905,,,,1.665,0.331,1169.273,1.186,,,-17.142,-5.588,-1169.134,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape2_start
Left (2).MP4,9448,22.8884,,,,2.131,0.781,1346.239,6.259,,,-121.937,-68.507,-1338.954,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape2_end hidden by pole
Left (2).MP4,9583,22.9635,,,,1.618,0.374,1149.016,0.337,,,6.208,13.994,-1148.914,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape3_start
Left (2).MP4,9673,23.0135,,,,1.826,1.444,1234.771,2.746,,,-53.759,-12.575,-1233.536,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,,,,,1,AD,Passing,Tape3_end
Left (2).MP4,16079,26.576,60min,1.2935,304.272,8.059,0.484,2301.719,29.105,5.853,16.06,-1109.096,152.763,-2011.09,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,16554,26.8401,60min,1.5577,301.261,2.59,1.225,1292.396,24.312,16.403,12.018,-478.775,232.16,-1177.779,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,16627,26.8807,60min,1.5983,319.948,3.776,4.12,1587.845,25.249,11.011,8.481,-644.995,206.72,-1436.141,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,21175,29.4099,60min,4.1275,318.236,1.073,0.747,726.486,9.132,25.162,10.017,41.784,107.456,-717.279,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,23300,30.5917,60min,5.3092,286.315,19.584,2.179,3285.415,26.113,29.699,16.683,-1334.588,556.676,-2950.074,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,1822,53.9161,60min,28.6336,766.529,8.28,3.29,1680.853,7.282,48.64,7.226,-210.589,-32.385,-1667.295,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (4).MP4,3940,55.0939,60min,29.8114,396.011,11.605,2.337,2629.117,32.817,9.871,0.247,-1424.733,18.891,-2209.533,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left (5).MP4,15736,79.2881,60min,54.0056,116.89,0.896,0.301,813.094,25.441,4.56,9.735,-227.656,-264.911,-734.245,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Bathymasteridae,Ronquilus,jordani,170951,1,AD,Passing,
Left (5).MP4,15894,79.376,60min,54.0935,111.382,0.763,0.07,823.954,19.477,0.059,11.018,-82.273,-262.115,-776.806,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Bathymasteridae,Ronquilus,jordani,170951,1,AD,Passing,
Left (5).MP4,15894,79.376,60min,54.0935,70.57,0.976,1.073,778.446,27.99,17.499,9.696,-249.789,-266.6,-687.392,defenceoffshorebioherm_1,Fiona Francis,28.6,,19-10-30,12:13,sponge reef,,,,1049,1048,Gobiidae,Rhinogobiops,nicholsii,636877,1,AD,Passing,
Left (1).MP4,24564,13.6603,,,,1.298,0.247,1002.98,3.913,,,-65.308,29.433,-1000.419,defenceoffshorebioherm_2,Fiona Francis,28.7,,19-11-13,10:10,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape1_start
Left (1).MP4,24654,13.7104,,,,1.296,0.974,1000.09,6.048,,,-104.117,25.166,-994.337,defenceoffshorebioherm_2,Fiona Francis,28.7,,19-11-13,10:10,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape1_end
Left (1).MP4,24867,13.8288,,,,1.292,0.01,1001.24,0.613,,,-7.862,16.237,-1001.078,defenceoffshorebioherm_2,Fiona Francis,28.7,,19-11-13,10:10,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape2_start
Left (1).MP4,24957,13.8789,,,,1.625,0.302,1150.797,3.71,,,-57.006,-37.622,-1148.768,defenceoffshorebioherm_2,Fiona Francis,28.7,,19-11-13,10:10,sponge reef,,,,1047,1046,,,,,1,AD,Passing,Tape2_end
Left (2).MP4,14648,25.7802,60min,9.356,316.789,3.409,2.47,1756.103,10.949,49.378,75.293,-75.663,324.857,-1724.135,defenceoffshorebioherm_2,Fiona Francis,28.7,,19-11-13,10:10,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,14653,25.783,60min,9.3588,323.333,3.529,0.026,1222.716,21.378,49.92,29.727,322.075,308.099,-1138.586,defenceoffshorebioherm_2,Fiona Francis,28.7,,19-11-13,10:10,sponge reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
